,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado,labels
5169,2,97.6542,2,80.3742,17.28,0,1,1,1
5170,7,140.2933,3,111.2433,29.05,0,1,0,1
5171,4,105.5705,3,105.5705,0.0,0,0,0,1
5172,0,206.1986,5,181.0386,25.16,0,0,0,0
5173,0,236.8739,6,151.7039,85.17,0,1,1,0
5174,0,193.7385,6,139.8785,53.86,0,1,0,0
5175,1,33.619,6,14.379000000000001,19.24,0,1,1,1
5176,4,9.92,1,0.0,9.92,0,0,0,1
5177,0,41.3916,1,41.3916,0.0,0,0,0,1
5178,1,62.02,2,0.0,62.02,0,0,0,1
5179,1,22.7955,1,22.7955,0.0,0,0,0,1
5180,0,139.6354,4,128.5854,11.05,0,1,0,0
5181,2,58.5024,1,58.5024,0.0,0,0,0,1
5182,0,94.2289,4,47.5189,46.71,0,1,1,1
5183,1,51.3333,1,51.3333,0.0,0,1,0,1
5184,1,57.9463,3,35.1663,22.78,1,0,0,1
5185,13,48.9507,1,48.9507,0.0,0,1,0,1
5186,0,302.1684,6,268.1984,33.97,0,0,0,0
5187,7,65.59,4,0.0,65.59,0,0,0,1
5188,16,36.5767,1,36.5767,0.0,0,1,0,1
5189,6,18.4092,1,18.4092,0.0,0,0,0,1
5190,4,22.18,1,0.0,22.18,0,0,0,1
5191,5,31.823,1,31.823,0.0,0,0,0,1
5192,0,23.2942,1,23.2942,0.0,0,0,0,1
5193,2,37.34,1,0.0,37.34,0,0,0,1
5194,2,65.6467,2,51.9867,13.66,0,1,1,1
5195,10,123.4627,4,79.8227,43.64,0,1,1,1
5196,2,57.8465,2,47.5165,10.33,0,1,1,1
5197,0,83.9918,2,83.9918,0.0,0,0,0,1
5198,0,101.5506,2,101.5506,0.0,0,0,0,1
5199,5,68.2858,2,47.8458,20.44,0,1,1,1
5200,0,193.6217,3,193.6217,0.0,1,1,0,0
5201,0,9.92,1,0.0,9.92,0,0,0,1
5202,6,41.0178,2,41.0178,0.0,0,0,0,1
5203,12,18.68,1,0.0,18.68,0,0,0,1
5204,0,17.7504,1,17.7504,0.0,0,0,0,1
5205,3,94.6638,3,60.3738,34.29,1,1,1,1
5206,1,98.7927,3,60.2527,38.54,0,1,1,1
5207,2,89.6072,4,49.7972,39.81,0,1,1,1
5208,0,96.135,3,85.805,10.33,0,1,1,1
5209,3,134.5556,3,134.5556,0.0,0,0,0,1
5210,40,83.5261,4,83.5261,0.0,0,0,0,1
5211,2,51.7801,1,51.7801,0.0,0,1,0,1
5212,0,197.1648,7,157.1348,40.03,0,0,0,0
5213,3,28.15,1,0.0,28.15,0,0,0,1
5214,20,17.7504,1,17.7504,0.0,0,0,0,1
5215,0,16.3852,1,16.3852,0.0,0,0,0,1
5216,4,19.41,2,0.0,19.41,0,0,0,1
5217,9,72.18,1,0.0,72.18,0,0,0,1
5218,8,109.9362,4,75.7962,34.14,0,0,0,1
5219,2,61.2753,2,52.7853,8.49,0,1,1,1
5220,1,74.4442,2,59.9142,14.53,0,1,1,1
5221,5,80.0482,1,80.0482,0.0,0,1,0,1
5222,1,83.0593,3,45.2893,37.77,0,1,1,1
5223,0,138.4315,2,138.4315,0.0,0,0,0,0
5224,0,142.1961,3,142.1961,0.0,1,0,0,0
5225,1,25.9023,1,25.9023,0.0,0,0,0,1
5226,0,20.5388,1,20.5388,0.0,0,0,0,1
5227,1,29.15,1,0.0,29.15,0,0,0,1
5228,2,40.5,1,0.0,40.5,0,0,0,1
5229,2,84.8366,1,84.8366,0.0,0,0,0,1
5230,2,66.4955,2,52.4255,14.07,0,1,1,1
5231,1,136.3347,4,136.3347,0.0,0,0,0,0
5232,1,117.7654,6,69.0854,48.68,0,1,1,1
5233,4,91.0351,3,79.5651,11.47,0,0,0,1
5234,1,113.3964,2,90.2664,23.13,0,1,1,1
5235,5,72.0133,2,48.8033,23.21,0,1,1,1
5236,1,77.9463,3,63.4563,14.49,0,1,1,1
5237,1,277.6468,6,219.6368,58.01,0,1,1,0
5238,0,27.0163,1,27.0163,0.0,0,0,0,1
5239,0,25.4047,1,25.4047,0.0,0,0,0,1
5240,2,20.2421,1,20.2421,0.0,0,0,0,1
5241,2,121.8667,3,111.5367,10.33,0,1,1,1
5242,5,96.1212,2,96.1212,0.0,0,1,0,1
5243,2,58.1636,1,58.1636,0.0,0,1,0,1
5244,5,72.8762,1,72.8762,0.0,0,1,0,1
5245,0,117.0499,2,117.0499,0.0,0,0,0,1
5246,1,204.1281,6,172.3181,31.81,0,0,0,0
5247,1,165.7027,6,129.6727,36.03,0,0,0,0
5248,1,331.0593,5,191.1993,139.86,0,0,0,0
5249,0,44.6586,1,44.6586,0.0,0,1,0,1
5250,4,9.91,1,0.0,9.91,0,0,0,1
5251,3,43.6,1,0.0,43.6,0,0,0,1
5252,2,111.4955,3,93.8355,17.66,0,1,0,1
5253,7,48.2741,1,48.2741,0.0,2,1,0,1
5254,2,68.5149,2,68.5149,0.0,0,0,0,1
5255,1,85.3611,2,48.2611,37.1,0,1,1,1
5256,2,53.3439,1,53.3439,0.0,0,1,0,1
5257,0,24.5,1,0.0,24.5,0,0,0,1
5258,0,27.6197,2,27.6197,0.0,0,0,0,1
5259,3,72.1648,2,61.1748,10.99,0,1,1,1
5260,0,67.8523,2,46.1923,21.66,0,1,1,1
5261,0,76.4005,2,61.9405,14.46,0,1,1,1
5262,1,87.5966,3,87.5966,0.0,0,1,0,1
5263,2,81.7442,2,71.4142,10.33,0,1,1,1
5264,0,210.2505,5,194.4305,15.82,0,1,0,0
5265,0,221.4619,4,211.4919,9.97,0,1,0,0
5266,0,336.9775,8,221.4175,115.56,0,1,0,0
5267,18,14.6048,1,14.6048,0.0,0,0,0,1
5268,0,39.0,3,0.0,39.0,0,0,0,1
5269,2,59.8661,2,48.8661,11.0,0,1,1,1
5270,0,112.7358,6,67.8758,44.86,0,1,1,1
5271,2,99.4219,3,99.4219,0.0,1,1,0,1
5272,0,55.2193,1,55.2193,0.0,0,0,0,1
5273,0,104.3563,3,69.0463,35.31,0,1,1,1
5274,4,130.746,4,130.746,0.0,0,1,0,1
5275,1,93.1834,3,40.2234,52.96,0,1,1,1
5276,0,154.4259,5,133.6359,20.79,0,0,0,0
5277,0,18.1547,1,18.1547,0.0,0,0,0,1
5278,12,19.6018,1,19.6018,0.0,0,0,0,1
5279,2,31.54,1,0.0,31.54,0,0,0,1
5280,4,45.8539,1,45.8539,0.0,0,0,0,1
5281,0,14.5893,1,14.5893,0.0,0,0,0,1
5282,0,14.6115,1,14.6115,0.0,0,0,0,1
5283,3,45.6562,1,45.6562,0.0,0,1,0,1
5284,2,73.5208,2,45.5108,28.01,0,1,1,1
5285,1,84.906,3,47.61600000000001,37.29,0,0,0,1
5286,3,101.3955,2,59.1955,42.2,0,1,1,1
5287,0,86.0078,3,59.0978,26.91,0,1,1,1
5288,3,114.116,2,114.116,0.0,0,0,0,1
5289,4,73.9945,1,73.9945,0.0,0,1,0,1
5290,0,68.2424,2,54.6224,13.62,0,1,1,1
5291,1,317.754,3,255.49400000000003,62.26,2,1,1,0
5292,6,28.0816,1,28.0816,0.0,0,0,0,1
5293,0,28.5336,1,28.5336,0.0,0,0,0,1
5294,1,102.2913,3,102.2913,0.0,0,1,0,1
5295,1,52.6434,1,52.6434,0.0,0,1,0,1
5296,1,117.3966,4,60.6266,56.77,0,1,1,1
5297,0,165.0572,4,154.6272,10.43,0,0,0,0
5298,7,45.6386,1,45.6386,0.0,0,1,0,1
5299,2,9.0,1,0.0,9.0,0,0,0,1
5300,2,25.3623,1,25.3623,0.0,0,0,0,1
5301,80,24.8825,2,21.0825,3.8,0,0,0,1
5302,2,79.508,1,79.508,0.0,0,1,0,1
5303,2,93.2338,3,59.3338,33.9,0,1,1,1
5304,1,74.7501,2,74.7501,0.0,0,1,0,1
5305,0,52.0712,1,52.0712,0.0,0,1,0,1
5306,0,49.6309,1,49.6309,0.0,0,0,0,1
5307,5,83.1475,2,83.1475,0.0,0,0,0,1
5308,1,115.9891,2,101.1891,14.8,0,1,1,1
5309,1,218.9991,8,157.3591,61.64,0,0,0,0
5310,2,44.02,1,0.0,44.02,0,0,0,1
5311,4,44.6922,2,36.1122,8.58,0,1,1,1
5312,3,44.2311,2,36.9711,7.26,0,0,0,1
5313,0,18.7591,1,18.7591,0.0,0,0,0,1
5314,2,15.9682,1,15.9682,0.0,0,0,0,1
5315,2,78.9409,4,68.1509,10.79,0,1,1,1
5316,2,61.3296,1,61.3296,0.0,0,1,0,1
5317,1,48.7225,2,48.7225,0.0,0,0,0,1
5318,4,108.6263,5,70.9763,37.65,0,1,1,1
5319,6,58.0241,1,58.0241,0.0,0,1,0,1
5320,7,71.2144,1,71.2144,0.0,0,1,0,1
5321,12,71.5795,2,71.5795,0.0,0,0,0,1
5322,0,173.1357,7,125.8257,47.31,0,0,0,0
5323,0,250.69299999999998,7,191.253,59.44,0,0,0,0
5324,5,269.8407,6,144.7507,125.09,0,1,1,0
5325,6,43.9684,1,43.9684,0.0,0,1,0,1
5326,4,44.3409,2,34.8609,9.48,0,1,1,1
5327,3,43.6646,1,43.6646,0.0,0,0,0,1
5328,20,19.64,1,0.0,19.64,0,0,0,1
5329,2,18.16,1,0.0,18.16,0,0,0,1
5330,2,120.876,5,81.176,39.7,0,0,0,1
5331,1,96.044,2,58.354,37.69,0,1,0,1
5332,1,113.9119,6,71.2519,42.66,0,0,0,1
5333,6,116.7707,3,74.8307,41.94,0,1,1,1
5334,76,69.4509,1,69.4509,0.0,0,1,0,1
5335,0,83.15,1,0.0,83.15,0,0,0,1
5336,1,50.4881,2,39.0881,11.4,0,1,1,1
5337,0,76.6564,2,65.7764,10.88,0,1,1,1
5338,1,276.6165,6,168.6665,107.95,0,1,0,0
5339,1,163.4215,4,152.0915,11.33,0,1,1,0
5340,0,193.8668,3,193.8668,0.0,0,0,0,0
5341,2,23.82,4,0.0,23.82,0,0,0,1
5342,2,5.1321,1,5.1321,0.0,0,0,0,1
5343,0,19.2551,1,19.2551,0.0,0,0,0,1
5344,4,44.9295,1,44.9295,0.0,0,1,0,1
5345,0,20.0,1,0.0,20.0,0,0,0,1
5346,0,9.0,1,0.0,9.0,0,0,0,1
5347,0,16.7024,1,16.7024,0.0,0,0,0,1
5348,3,101.2588,3,60.0088,41.25,0,1,1,1
5349,0,283.7479,4,231.3679,52.38,0,1,0,0
5350,2,167.2588,5,137.6188,29.64,0,0,0,0
5351,0,216.9221,7,138.1321,78.79,0,1,1,0
5352,7,34.4791,1,34.4791,0.0,0,0,0,1
5353,4,34.1521,1,34.1521,0.0,0,0,0,1
5354,3,114.8185,4,66.7285,48.09,0,1,1,1
5355,0,132.2927,2,132.2927,0.0,0,1,0,1
5356,2,61.1297,2,50.0597,11.07,1,1,1,1
5357,5,81.6994,1,81.6994,0.0,0,1,0,1
5358,2,54.7196,1,54.7196,0.0,0,1,0,1
5359,0,81.3537,1,81.3537,0.0,0,0,0,1
5360,0,87.4638,3,40.8838,46.58,0,1,1,1
5361,2,81.3423,3,47.7223,33.62,0,1,1,1
5362,0,104.7626,3,91.9826,12.78,0,1,0,1
5363,0,136.7106,2,136.7106,0.0,0,1,0,0
5364,1,220.6329,3,220.6329,0.0,0,0,0,0
5365,8,14.5457,1,14.5457,0.0,0,0,0,1
5366,0,48.0065,1,48.0065,0.0,0,0,0,1
5367,9,25.791999999999998,1,25.791999999999998,0.0,0,0,0,1
5368,1,40.9598,1,40.9598,0.0,0,1,1,1
5369,0,35.4716,1,35.4716,0.0,0,0,0,1
5370,1,129.9337,3,129.9337,0.0,0,0,0,1
5371,0,169.0703,6,134.7403,34.33,0,0,0,0
5372,0,261.9332,3,227.9032,34.03,0,1,1,0
5373,2,10.9173,1,10.9173,0.0,2,0,0,1
5374,2,59.8508,2,49.2308,10.62,0,1,1,1
5375,0,125.3783,2,125.3783,0.0,0,0,0,1
5376,4,82.01700000000001,3,46.196999999999996,35.82,0,1,1,1
5377,0,231.7294,5,194.6294,37.1,0,1,1,0
5378,6,48.0492,2,37.8992,10.15,0,1,1,1
5379,2,14.4465,1,14.4465,0.0,0,0,0,1
5380,3,48.9816,1,48.9816,0.0,0,1,0,1
5381,1,103.5055,6,57.3855,46.12,0,0,0,1
5382,1,342.8352,4,147.4652,195.37,0,1,1,0
5383,0,282.8074,5,239.8574,42.95,0,0,0,0
5384,2,49.5064,1,49.5064,0.0,1,1,1,1
5385,1,130.3386,3,116.3386,14.0,0,0,0,1
5386,2,73.779,2,63.038999999999994,10.74,1,1,1,1
5387,2,73.3099,2,52.3299,20.98,0,1,1,1
5388,2,57.4275,2,43.3575,14.07,0,1,1,1
5389,2,50.6724,1,50.6724,0.0,0,1,0,1
5390,1,76.1817,2,76.1817,0.0,0,0,0,1
5391,1,47.5788,3,47.5788,0.0,0,0,0,1
5392,3,158.3092,1,158.3092,0.0,0,0,0,0
5393,0,144.6762,6,144.6762,0.0,0,1,0,0
5394,0,3.4793,1,3.4793,0.0,0,0,0,1
5395,1,19.74,1,0.0,19.74,0,0,0,1
5396,2,49.5163,3,49.5163,0.0,0,0,0,1
5397,2,87.8225,3,46.6425,41.18,0,1,1,1
5398,1,226.5886,7,137.8586,88.73,0,1,1,0
5399,1,274.0754,4,238.3354,35.74,0,1,0,0
5400,0,214.6293,4,214.6293,0.0,0,1,0,0
5401,10,85.0605,1,85.0605,0.0,1,0,0,1
5402,1,183.3656,6,142.2356,41.13,0,1,1,0
5403,0,185.4862,6,126.3062,59.18,0,0,0,0
5404,2,22.89,1,0.0,22.89,0,0,0,1
5405,2,76.8957,2,54.5057,22.39,0,1,1,1
5406,2,61.7593,1,61.7593,0.0,0,1,0,1
5407,1,117.5217,3,107.6017,9.92,0,0,0,1
5408,2,77.27,2,65.43,11.84,0,1,1,1
5409,3,101.1516,3,56.9216,44.23,0,1,1,1
5410,0,205.1236,2,205.1236,0.0,0,0,0,0
5411,2,45.77,1,0.0,45.77,0,0,0,1
5412,2,23.6769,1,23.6769,0.0,0,0,0,1
5413,2,33.21,1,0.0,33.21,0,0,0,1
5414,1,21.4119,1,21.4119,0.0,0,0,0,1
5415,4,53.2217,1,53.2217,0.0,1,1,0,1
5416,3,91.4682,3,70.1982,21.27,0,1,1,1
5417,2,106.1654,3,44.2954,61.87,0,1,1,1
5418,1,282.9207,4,223.8307,59.09,0,1,1,0
5419,0,251.1514,4,176.1014,75.05,0,0,0,0
5420,2,7.8594,1,7.8594,0.0,0,0,0,1
5421,3,49.483999999999995,2,40.814,8.67,1,1,1,1
5422,4,20.07,1,0.0,20.07,0,0,0,1
5423,11,28.5237,1,28.5237,0.0,0,0,0,1
5424,0,10.6858,1,10.6858,0.0,0,0,0,1
5425,1,123.995,6,77.815,46.18,0,1,1,1
5426,1,101.5296,3,55.6696,45.86,0,1,1,1
5427,1,93.4475,3,70.2675,23.18,0,1,1,1
5428,2,78.6006,2,65.7206,12.88,0,1,1,1
5429,1,80.4994,2,70.1694,10.33,0,1,1,1
5430,0,261.4649,6,171.0049,90.46,0,0,0,0
5431,0,242.8105,5,217.1905,25.62,0,0,0,0
5432,0,152.4228,4,152.4228,0.0,0,0,0,0
5433,2,55.85,5,0.0,55.85,0,0,0,1
5434,1,20.678,1,20.678,0.0,0,0,0,1
5435,0,53.1261,1,53.1261,0.0,0,0,0,1
5436,2,49.2706,1,49.2706,0.0,0,1,0,1
5437,2,85.1981,2,74.5381,10.66,0,1,1,1
5438,7,85.7628,5,85.7628,0.0,0,1,0,1
5439,3,81.2215,1,81.2215,0.0,0,1,0,1
5440,1,49.5236,1,49.5236,0.0,0,1,0,1
5441,4,82.9728,3,68.2828,14.69,0,0,0,1
5442,9,76.8155,3,66.9455,9.87,0,1,1,1
5443,4,226.7545,6,165.1545,61.6,0,1,0,0
5444,1,219.5311,6,149.3511,70.18,1,0,0,0
5445,3,35.01,1,0.0,35.01,1,0,0,1
5446,7,11.3439,1,11.3439,0.0,0,0,0,1
5447,6,28.1,1,0.0,28.1,1,0,0,1
5448,0,107.7999,7,37.1199,70.68,0,0,0,1
5449,0,90.8334,3,40.1334,50.7,0,1,1,1
5450,1,65.899,3,65.899,0.0,0,0,0,1
5451,0,226.9849,4,186.9849,40.0,0,0,0,0
5452,2,22.81,1,0.0,22.81,0,0,0,1
5453,8,50.7556,1,50.7556,0.0,1,1,0,1
5454,2,98.965,3,77.945,21.02,0,1,1,1
5455,3,61.2938,2,43.5338,17.76,0,1,1,1
5456,16,56.5884,3,56.5884,0.0,0,0,0,1
5457,0,93.12799999999999,1,93.12799999999999,0.0,0,1,0,1
5458,0,202.6235,7,158.1235,44.5,0,1,0,0
5459,0,154.9765,2,154.9765,0.0,0,1,0,0
5460,0,274.88599999999997,5,262.806,12.08,0,1,0,0
5461,0,192.551,6,181.50099999999998,11.05,0,0,0,0
5462,0,198.4196,6,158.5296,39.89,0,0,0,0
5463,2,44.0195,1,44.0195,0.0,0,1,0,1
5464,94,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
5465,2,95.7542,5,59.1842,36.57,0,0,0,1
5466,3,61.1488,2,39.9988,21.15,0,1,0,1
5467,0,299.6628,6,230.4728,69.19,0,1,0,0
5468,2,45.778,1,45.778,0.0,0,1,0,1
5469,0,130.7536,2,130.7536,0.0,0,1,0,1
5470,2,155.7283,3,136.8383,18.89,0,1,1,0
5471,0,194.3246,5,185.0746,9.25,0,0,0,0
5472,4,26.2655,1,26.2655,0.0,0,0,0,1
5473,1,86.6625,4,86.6625,0.0,0,0,0,1
5474,3,122.6598,3,72.2198,50.44,0,1,1,1
5475,0,249.9426,6,177.2626,72.68,0,1,0,0
5476,0,229.0215,5,195.4515,33.57,0,1,0,0
5477,2,28.1,1,0.0,28.1,1,0,0,1
5478,1,84.8935,2,84.8935,0.0,0,0,0,1
5479,0,125.4982,2,125.4982,0.0,0,1,0,1
5480,2,86.0731,2,69.3931,16.68,0,1,1,1
5481,0,78.4549,2,78.4549,0.0,0,0,0,1
5482,0,182.4859,2,182.4859,0.0,1,0,0,0
5483,1,23.9569,1,23.9569,0.0,0,0,0,1
5484,4,93.6396,2,93.6396,0.0,0,1,0,1
5485,0,275.2174,8,182.7974,92.42,0,0,0,0
5486,0,200.0355,6,143.6255,56.41,0,1,1,0
5487,0,15.0,1,0.0,15.0,0,0,0,1
5488,3,104.8993,4,71.3193,33.58,0,1,1,1
5489,3,79.8793,2,70.9593,8.92,0,1,1,1
5490,3,70.3536,3,58.4636,11.89,0,0,0,1
5491,1,373.3267,6,265.2467,108.08,0,1,0,0
5492,0,165.4196,4,130.7996,34.62,0,1,0,0
5493,0,20.9768,1,20.9768,0.0,0,0,0,1
5494,30,17.36,1,0.0,17.36,0,0,0,1
5495,2,117.0334,3,98.3934,18.64,0,0,0,1
5496,4,58.6306,2,58.6306,0.0,0,0,0,1
5497,0,305.3635,6,305.3635,0.0,0,1,0,0
5498,5,109.4579,2,95.6479,13.81,0,1,1,1
5499,0,132.1839,3,121.5539,10.63,0,1,1,1
5500,0,55.5613,1,55.5613,0.0,0,1,0,1
5501,1,449.5258,5,398.1358,51.39,0,1,0,0
5502,4,56.81,2,0.0,56.81,0,0,0,1
5503,4,78.2499,1,78.2499,0.0,0,1,0,1
5504,0,275.8944,5,275.8944,0.0,0,0,0,0
5505,0,326.8456,6,173.1056,153.74,0,1,1,0
5506,13,4.678999999999999,1,4.678999999999999,0.0,0,0,0,1
5507,6,109.3502,2,108.3202,1.03,0,1,1,1
5508,2,57.7415,2,47.2215,10.52,0,1,1,1
5509,3,125.426,2,84.756,40.67,0,1,1,1
5510,1,192.6864,7,130.0964,62.59,0,1,1,0
5511,2,44.8312,3,34.3412,10.49,0,1,1,1
5512,4,72.6681,2,60.8281,11.84,0,1,1,1
5513,1,56.1178,2,56.1178,0.0,0,0,0,1
5514,0,96.3674,1,96.3674,0.0,0,1,0,1
5515,0,226.7878,6,179.7178,47.07,0,0,0,0
5516,0,228.23,5,194.01,34.22,0,1,0,0
5517,1,200.1005,6,167.4605,32.64,0,1,0,0
5518,0,132.5603,5,104.8503,27.71,0,0,0,1
5519,2,54.816,2,39.056,15.76,0,1,1,1
5520,4,86.7593,4,48.8993,37.86,0,1,1,1
5521,2,128.2908,4,104.2508,24.04,0,0,0,1
5522,1,114.5992,2,114.5992,0.0,0,1,0,1
5523,1,274.4939,5,274.4939,0.0,0,0,0,0
5524,0,315.7123,5,214.4523,101.26,0,1,0,0
5525,0,186.93,5,165.12,21.81,0,0,0,0
5526,2,262.7491,7,167.8191,94.93,0,1,0,0
5527,4,26.9689,1,26.9689,0.0,0,0,0,1
5528,0,44.583999999999996,1,44.583999999999996,0.0,0,0,0,1
5529,11,31.6625,1,31.6625,0.0,0,0,0,1
5530,2,57.6424,1,57.6424,0.0,0,1,0,1
5531,1,120.5608,6,80.4808,40.08,0,0,0,1
5532,0,98.9246,2,98.9246,0.0,0,1,0,1
5533,1,127.485,4,114.035,13.45,0,0,0,1
5534,0,133.0941,4,133.0941,0.0,0,1,0,1
5535,1,84.7709,2,84.7709,0.0,0,1,0,1
5536,0,148.7508,2,148.7508,0.0,0,1,0,0
5537,4,30.4136,1,30.4136,0.0,0,0,0,1
5538,0,25.2729,1,25.2729,0.0,0,0,0,1
5539,3,115.3047,2,84.4647,30.84,0,1,1,1
5540,6,64.9091,3,33.0491,31.86,0,1,1,1
5541,1,180.4075,7,135.8275,44.58,0,0,0,0
5542,3,42.5936,2,33.2336,9.36,0,1,1,1
5543,2,79.5724,2,68.7224,10.85,0,1,1,1
5544,0,120.5773,3,105.9673,14.61,0,1,1,1
5545,0,456.7296,7,334.7696,121.96,0,1,0,0
5546,0,0.0,1,0.0,0.0,0,0,0,1
5547,0,21.822,1,21.822,0.0,0,0,0,1
5548,0,36.84,1,0.0,36.84,0,0,0,1
5549,1,65.0572,2,65.0572,0.0,0,1,0,1
5550,5,73.6249,3,40.3749,33.25,0,1,1,1
5551,0,104.6803,7,33.1103,71.57,0,1,1,1
5552,2,71.4522,3,48.9022,22.55,0,1,1,1
5553,0,100.0355,6,73.2155,26.82,0,1,1,1
5554,1,236.1072,8,202.6372,33.47,0,0,0,0
5555,0,258.797,5,245.037,13.76,0,0,0,0
5556,0,191.8406,5,156.6706,35.17,0,1,1,0
5557,1,264.018,7,198.298,65.72,0,1,0,0
5558,0,116.7127,6,58.4427,58.27,0,1,1,1
5559,0,327.99699999999996,6,168.877,159.12,0,1,1,0
5560,3,29.16,1,0.0,29.16,0,0,0,1
5561,4,20.3052,1,20.3052,0.0,0,0,0,1
5562,0,101.9251,6,64.3051,37.62,0,0,0,1
5563,0,193.9996,4,193.9996,0.0,0,1,0,0
5564,0,229.3573,4,206.2073,23.15,0,0,0,0
5565,0,243.3911,8,133.6411,109.75,0,1,1,0
5566,2,162.4589,5,151.4589,11.0,0,0,0,0
5567,0,152.9199,2,152.9199,0.0,0,0,0,0
5568,0,173.4398,5,127.6298,45.81,0,1,0,0
5569,2,31.823,1,31.823,0.0,1,0,0,1
5570,1,46.6706,1,46.6706,0.0,0,0,0,1
5571,6,125.0078,3,106.9678,18.04,0,1,1,1
5572,1,110.0363,2,110.0363,0.0,1,1,0,1
5573,2,215.0386,5,143.4686,71.57,0,1,1,0
5574,2,176.2242,3,176.2242,0.0,0,1,0,0
5575,0,239.6298,6,175.8798,63.75,0,1,1,0
5576,0,92.4623,3,92.4623,0.0,0,0,0,1
5577,0,191.0266,6,172.4266,18.6,0,0,0,0
5578,0,387.2799,8,193.0999,194.18,0,1,1,0
5579,0,354.6729,7,185.3129,169.36,0,1,1,0
5580,4,6.9586,2,6.9586,0.0,0,0,0,1
5581,2,62.7668,2,51.7668,11.0,0,1,1,1
5582,0,120.719,4,109.419,11.3,0,1,0,1
5583,0,278.8808,6,181.7208,97.16,0,1,0,0
5584,0,148.4827,4,148.4827,0.0,0,0,0,0
5585,1,296.7835,6,288.4635,8.32,0,1,0,0
5586,4,33.7773,2,10.9173,22.86,0,0,0,1
5587,0,20.1612,3,20.1612,0.0,0,0,0,1
5588,0,37.79,1,0.0,37.79,0,0,0,1
5589,0,137.3248,5,109.7948,27.53,0,0,0,1
5590,1,293.7967,7,244.8567,48.94,0,1,1,0
5591,0,324.1329,9,217.6629,106.47,0,0,0,0
5592,2,28.6757,1,28.6757,0.0,0,1,0,1
5593,4,18.66,1,0.0,18.66,0,0,0,1
5594,0,32.7521,1,32.7521,0.0,0,0,0,1
5595,0,133.6524,2,133.6524,0.0,0,0,0,1
5596,6,103.8418,4,55.3618,48.48,0,0,0,1
5597,0,232.1193,6,193.9293,38.19,0,0,0,0
5598,1,167.6648,6,129.8548,37.81,0,1,0,0
5599,5,10.1659,1,10.1659,0.0,0,0,0,1
5600,1,55.0131,3,46.0731,8.94,0,1,1,1
5601,0,109.9164,3,81.0364,28.88,0,1,1,1
5602,4,115.7061,2,115.7061,0.0,0,1,0,1
5603,0,112.6571,4,94.7571,17.9,0,0,0,1
5604,2,63.7298,3,47.5798,16.15,0,1,1,1
5605,2,59.6564,1,59.6564,0.0,0,1,0,1
5606,8,99.9588,3,99.9588,0.0,0,1,0,1
5607,1,192.6591,6,144.8391,47.82,0,1,1,0
5608,1,145.9788,2,145.9788,0.0,0,0,0,0
5609,0,182.1431,7,135.2631,46.88,0,1,1,0
5610,0,321.1903,11,216.1603,105.03,2,1,1,0
5611,3,91.5398,3,83.1598,8.38,0,1,0,1
5612,2,83.3685,4,43.3185,40.05,0,1,1,1
5613,0,80.1931,2,80.1931,0.0,1,0,0,1
5614,2,59.7658,2,47.1858,12.58,0,1,1,1
5615,4,178.8803,3,178.8803,0.0,0,1,0,0
5616,1,197.918,4,165.898,32.02,0,1,1,0
5617,5,75.71600000000001,2,54.426,21.29,0,1,1,1
5618,3,113.3232,4,104.0232,9.3,0,0,0,1
5619,1,184.6652,3,158.6452,26.02,0,0,0,0
5620,1,563.2018,11,394.2118,168.99,0,1,0,0
5621,0,107.2242,5,85.1142,22.11,0,0,0,1
5622,1,104.0763,3,95.1463,8.93,2,0,0,1
5623,0,195.4484,8,147.5984,47.85,0,1,1,0
5624,0,233.9857,7,173.4057,60.58,0,1,1,0
5625,1,307.0357,4,270.7057,36.33,0,1,1,0
5626,3,15.2054,1,15.2054,0.0,0,0,0,1
5627,4,98.3063,3,70.4763,27.83,0,1,1,1
5628,1,94.02,3,82.59,11.43,0,0,0,1
5629,0,177.6466,6,129.4966,48.15,0,1,1,0
5630,1,286.7435,7,269.0835,17.66,0,1,0,0
5631,14,29.4967,1,29.4967,0.0,0,0,0,1
5632,2,65.0301,2,54.6001,10.43,0,1,1,1
5633,3,60.9579,2,50.0079,10.95,0,1,1,1
5634,6,17.1648,1,17.1648,0.0,0,0,0,1
5635,3,4.68,1,0.0,4.68,0,0,0,1
5636,0,129.5866,1,129.5866,0.0,0,1,0,1
5637,1,65.2101,2,65.2101,0.0,0,1,0,1
5638,2,125.6449,2,125.6449,0.0,0,1,0,1
5639,0,205.6725,6,130.1825,75.49,0,1,1,0
5640,2,40.9176,2,40.9176,0.0,0,0,0,1
5641,8,16.03,1,0.0,16.03,0,0,0,1
5642,0,5.3,1,0.0,5.3,0,0,0,1
5643,0,108.9243,6,89.1543,19.77,0,1,1,1
5644,7,231.2167,3,231.2167,0.0,0,1,0,0
5645,2,14.379000000000001,1,14.379000000000001,0.0,0,0,0,1
5646,0,3.4793,1,3.4793,0.0,0,0,0,1
5647,0,133.2153,2,133.2153,0.0,0,0,0,1
5648,4,137.9479,2,127.2279,10.72,2,1,1,1
5649,3,40.3853,1,40.3853,0.0,0,0,0,1
5650,3,20.6341,1,20.6341,0.0,0,0,0,1
